t;vs;xq;vq
10.179; 0.167;-0.008730; 1.27914358963064E-001
10.180; 0.167;-0.008691; 1.27884438804269E-001
10.181; 0.167;-0.008653; 1.27854597669517E-001
10.182; 0.167;-0.008614; 1.27824835609609E-001
10.183; 0.167;-0.008575; 1.27795152675187E-001
10.184; 0.167;-0.008536; 1.27765548916731E-001
10.185; 0.167;-0.008497; 1.27736024384561E-001
10.186; 0.167;-0.008458; 1.27706579128837E-001
10.187; 0.167;-0.008419; 1.27677213199559E-001
10.188; 0.167;-0.008380; 1.27647926646566E-001
10.189; 0.167;-0.008341; 1.27618719519536E-001
10.190; 0.167;-0.008302; 1.27589591867986E-001
10.191; 0.167;-0.008263; 1.27560543741274E-001
10.192; 0.167;-0.008224; 1.27531575188596E-001
10.193; 0.167;-0.008185; 1.27502686258985E-001
10.194; 0.167;-0.008146; 1.27473877001317E-001
10.195; 0.167;-0.008107; 1.27445147464305E-001
10.196; 0.167;-0.008067; 1.27416497696499E-001
10.197; 0.167;-0.008028; 1.27387927746291E-001
10.198; 0.167;-0.007989; 1.27359437661910E-001
10.199; 0.167;-0.007950; 1.27331027491423E-001
10.200; 0.167;-0.007910; 1.27302697282736E-001
10.201; 0.167;-0.007871; 1.27274447083594E-001
10.202; 0.167;-0.007832; 1.27246276941580E-001
10.203; 0.167;-0.007792; 1.27218186904115E-001
10.204; 0.167;-0.007753; 1.27190177018458E-001
10.205; 0.167;-0.007713; 1.27162247331707E-001
10.206; 0.167;-0.007674; 1.27134397890797E-001
10.207; 0.167;-0.007634; 1.27106628742503E-001
10.208; 0.167;-0.007595; 1.27078939933434E-001
10.209; 0.167;-0.007555; 1.27051331510041E-001
10.210; 0.167;-0.007515; 1.27023803518610E-001
10.211; 0.167;-0.007476; 1.26996356005266E-001
10.212; 0.167;-0.007436; 1.26968989015970E-001
10.213; 0.167;-0.007396; 1.26941702596523E-001
10.214; 0.167;-0.007357; 1.26914496792562E-001
10.215; 0.167;-0.007317; 1.26887371649560E-001
10.216; 0.167;-0.007277; 1.26860327212830E-001
10.217; 0.167;-0.007237; 1.26833363527521E-001
10.218; 0.167;-0.007197; 1.26806480638618E-001
10.219; 0.167;-0.007158; 1.26779678590944E-001
10.220; 0.167;-0.007118; 1.26752957429161E-001
10.221; 0.167;-0.007078; 1.26726317197764E-001
10.222; 0.167;-0.007038; 1.26699757941088E-001
10.223; 0.167;-0.006998; 1.26673279703303E-001
10.224; 0.167;-0.006958; 1.26646882528417E-001
10.225; 0.167;-0.006918; 1.26620566460273E-001
10.226; 0.167;-0.006878; 1.26594331542553E-001
10.227; 0.167;-0.006838; 1.26568177818773E-001
10.228; 0.167;-0.006798; 1.26542105332288E-001
10.229; 0.167;-0.006758; 1.26516114126286E-001
10.230; 0.167;-0.006717; 1.26490204243793E-001
10.231; 0.167;-0.006677; 1.26464375727674E-001
10.232; 0.167;-0.006637; 1.26438628620625E-001
10.233; 0.167;-0.006597; 1.26412962965181E-001
10.234; 0.167;-0.006557; 1.26387378803714E-001
10.235; 0.167;-0.006516; 1.26361876178430E-001
10.236; 0.167;-0.006476; 1.26336455131371E-001
10.237; 0.167;-0.006436; 1.26311115704415E-001
10.238; 0.167;-0.006395; 1.26285857939278E-001
10.239; 0.167;-0.006355; 1.26260681877507E-001
10.240; 0.167;-0.006314; 1.26235587560490E-001
10.241; 0.167;-0.006274; 1.26210575029447E-001
10.242; 0.167;-0.006234; 1.26185644325433E-001
10.243; 0.167;-0.006193; 1.26160795489343E-001
10.244; 0.167;-0.006153; 1.26136028561901E-001
10.245; 0.167;-0.006112; 1.26111343583672E-001
10.246; 0.167;-0.006072; 1.26086740595052E-001
10.247; 0.167;-0.006031; 1.26062219636275E-001
10.248; 0.167;-0.005990; 1.26037780747409E-001
10.249; 0.167;-0.005950; 1.26013423968357E-001
10.250; 0.167;-0.005909; 1.25989149338856E-001
10.251; 0.167;-0.005868; 1.25964956898481E-001
10.252; 0.167;-0.005828; 1.25940846686640E-001
10.253; 0.167;-0.005787; 1.25916818742573E-001
10.254; 0.167;-0.005746; 1.25892873105360E-001
10.255; 0.167;-0.005705; 1.25869009813913E-001
10.256; 0.167;-0.005665; 1.25845228906977E-001
10.257; 0.167;-0.005624; 1.25821530423135E-001
10.258; 0.167;-0.005583; 1.25797914400802E-001
10.259; 0.167;-0.005542; 1.25774380878229E-001
10.260; 0.167;-0.005501; 1.25750929893500E-001
10.261; 0.167;-0.005460; 1.25727561484534E-001
10.262; 0.167;-0.005419; 1.25704275689085E-001
10.263; 0.167;-0.005378; 1.25681072544739E-001
10.264; 0.167;-0.005337; 1.25657952088919E-001
10.265; 0.167;-0.005296; 1.25634914358880E-001
10.266; 0.167;-0.005255; 1.25611959391713E-001
10.267; 0.167;-0.005214; 1.25589087224340E-001
10.268; 0.167;-0.005173; 1.25566297893519E-001
10.269; 0.167;-0.005132; 1.25543591435842E-001
10.270; 0.167;-0.005091; 1.25520967887735E-001
10.271; 0.167;-0.005050; 1.25498427285456E-001
10.272; 0.167;-0.005009; 1.25475969665099E-001
10.273; 0.167;-0.004967; 1.25453595062589E-001
10.274; 0.167;-0.004926; 1.25431303513686E-001
10.275; 0.167;-0.004885; 1.25409095053986E-001
10.276; 0.167;-0.004844; 1.25386969718913E-001
10.277; 0.167;-0.004802; 1.25364927543730E-001
10.278; 0.167;-0.004761; 1.25342968563529E-001
10.279; 0.167;-0.004720; 1.25321092813239E-001
10.280; 0.167;-0.004679; 1.25299300327620E-001
10.281; 0.167;-0.004637; 1.25277591141265E-001
10.282; 0.167;-0.004596; 1.25255965288601E-001
10.283; 0.167;-0.004554; 1.25234422803889E-001
10.284; 0.167;-0.004513; 1.25212963721221E-001
10.285; 0.167;-0.004471; 1.25191588074524E-001
10.286; 0.167;-0.004430; 1.25170295897557E-001
10.287; 0.167;-0.004388; 1.25149087223912E-001
10.288; 0.167;-0.004347; 1.25127962087013E-001
10.289; 0.167;-0.004305; 1.25106920520120E-001
10.290; 0.167;-0.004264; 1.25085962556321E-001
10.291; 0.167;-0.004222; 1.25065088228540E-001
10.292; 0.167;-0.004181; 1.25044297569534E-001
10.293; 0.167;-0.004139; 1.25023590611891E-001
10.294; 0.167;-0.004097; 1.25002967388031E-001
10.295; 0.167;-0.004056; 1.24982427930210E-001
10.296; 0.167;-0.004014; 1.24961972270511E-001
10.297; 0.167;-0.003972; 1.24941600440856E-001
10.298; 0.167;-0.003931; 1.24921312472993E-001
10.299; 0.167;-0.003889; 1.24901108398508E-001
10.300; 0.167;-0.003847; 1.24880988248815E-001
10.301; 0.167;-0.003805; 1.24860952055162E-001
10.302; 0.167;-0.003764; 1.24840999848629E-001
10.303; 0.167;-0.003722; 1.24821131660129E-001
10.304; 0.167;-0.003680; 1.24801347520407E-001
10.305; 0.167;-0.003638; 1.24781647460038E-001
10.306; 0.167;-0.003596; 1.24762031509431E-001
10.307; 0.167;-0.003554; 1.24742499698827E-001
10.308; 0.167;-0.003512; 1.24723052058298E-001
10.309; 0.167;-0.003470; 1.24703688617749E-001
10.310; 0.167;-0.003428; 1.24684409406916E-001
10.311; 0.167;-0.003386; 1.24665214455366E-001
10.312; 0.167;-0.003344; 1.24646103792501E-001
10.313; 0.167;-0.003302; 1.24627077447551E-001
10.314; 0.167;-0.003260; 1.24608135449580E-001
10.315; 0.167;-0.003218; 1.24589277827483E-001
10.316; 0.167;-0.003176; 1.24570504609986E-001
10.317; 0.167;-0.003134; 1.24551815825648E-001
10.318; 0.167;-0.003092; 1.24533211502859E-001
10.319; 0.167;-0.003050; 1.24514691669839E-001
10.320; 0.167;-0.003008; 1.24496256354641E-001
10.321; 0.167;-0.002966; 1.24477905585150E-001
10.322; 0.167;-0.002923; 1.24459639389081E-001
10.323; 0.167;-0.002881; 1.24441457793980E-001
10.324; 0.167;-0.002839; 1.24423360827227E-001
10.325; 0.167;-0.002797; 1.24405348516030E-001
10.326; 0.167;-0.002754; 1.24387420887430E-001
10.327; 0.167;-0.002712; 1.24369577968300E-001
10.328; 0.167;-0.002670; 1.24351819785341E-001
10.329; 0.167;-0.002628; 1.24334146365089E-001
10.330; 0.167;-0.002585; 1.24316557733909E-001
10.331; 0.167;-0.002543; 1.24299053917996E-001
10.332; 0.167;-0.002500; 1.24281634943379E-001
10.333; 0.167;-0.002458; 1.24264300835915E-001
10.334; 0.167;-0.002416; 1.24247051621295E-001
10.335; 0.167;-0.002373; 1.24229887325037E-001
10.336; 0.167;-0.002331; 1.24212807972494E-001
10.337; 0.167;-0.002288; 1.24195813588847E-001
10.338; 0.167;-0.002246; 1.24178904199110E-001
10.339; 0.167;-0.002203; 1.24162079828125E-001
10.340; 0.167;-0.002161; 1.24145340500567E-001
10.341; 0.167;-0.002118; 1.24128686240941E-001
10.342; 0.167;-0.002076; 1.24112117073584E-001
10.343; 0.167;-0.002033; 1.24095633022660E-001
10.344; 0.167;-0.001991; 1.24079234112168E-001
10.345; 0.167;-0.001948; 1.24062920365935E-001
10.346; 0.167;-0.001906; 1.24046691807619E-001
10.347; 0.167;-0.001863; 1.24030548460710E-001
10.348; 0.167;-0.001820; 1.24014490348525E-001
10.349; 0.167;-0.001778; 1.23998517494216E-001
10.350; 0.167;-0.001735; 1.23982629920762E-001
10.351; 0.167;-0.001692; 1.23966827650975E-001
10.352; 0.167;-0.001650; 1.23951110707494E-001
10.353; 0.167;-0.001607; 1.23935479112792E-001
10.354; 0.167;-0.001564; 1.23919932889170E-001
10.355; 0.167;-0.001521; 1.23904472058760E-001
10.356; 0.167;-0.001479; 1.23889096643526E-001
10.357; 0.167;-0.001436; 1.23873806665258E-001
10.358; 0.167;-0.001393; 1.23858602145581E-001
10.359; 0.167;-0.001350; 1.23843483105947E-001
10.360; 0.167;-0.001307; 1.23828449567639E-001
10.361; 0.167;-0.001265; 1.23813501551772E-001
10.362; 0.167;-0.001222; 1.23798639079288E-001
10.363; 0.167;-0.001179; 1.23783862170961E-001
10.364; 0.167;-0.001136; 1.23769170847395E-001
10.365; 0.167;-0.001093; 1.23754565129024E-001
10.366; 0.167;-0.001050; 1.23740045036112E-001
10.367; 0.167;-0.001007; 1.23725610588752E-001
10.368; 0.167;-0.000964; 1.23711261806868E-001
10.369; 0.167;-0.000921; 1.23696998710215E-001
10.370; 0.167;-0.000878; 1.23682821318376E-001
10.371; 0.167;-0.000835; 1.23668729650764E-001
10.372; 0.167;-0.000792; 1.23654723726624E-001
10.373; 0.167;-0.000749; 1.23640803565029E-001
10.374; 0.167;-0.000706; 1.23626969184882E-001
10.375; 0.167;-0.000663; 1.23613220604916E-001
10.376; 0.167;-0.000620; 1.23599557843694E-001
10.377; 0.167;-0.000577; 1.23585980919610E-001
10.378; 0.167;-0.000534; 1.23572489850886E-001
10.379; 0.167;-0.000491; 1.23559084655575E-001
10.380; 0.167;-0.000448; 1.23545765351557E-001
10.381; 0.167;-0.000405; 1.23532531956546E-001
10.382; 0.167;-0.000362; 1.23519384488083E-001
10.383; 0.167;-0.000319; 1.23506322963539E-001
10.384; 0.167;-0.000275; 1.23493347400115E-001
10.385; 0.167;-0.000232; 1.23480457814842E-001
10.386; 0.167;-0.000189; 1.23467654224580E-001
10.387; 0.167;-0.000146; 1.23454936646018E-001
10.388; 0.167;-0.000103; 1.23442305095677E-001
10.389; 0.167;-0.000059; 1.23429759589905E-001
10.390; 0.167;-0.000016; 1.23417300144881E-001
10.391; 0.167; 0.000027; 1.23404926776613E-001
10.392; 0.167; 0.000070; 1.23392639500940E-001
10.393; 0.167; 0.000114; 1.23380438333527E-001
10.394; 0.167; 0.000157; 1.23368323289872E-001
10.395; 0.167; 0.000200; 1.23356294385302E-001
10.396; 0.167; 0.000244; 1.23344351634972E-001
10.397; 0.167; 0.000287; 1.23332495053868E-001
10.398; 0.167; 0.000330; 1.23320724656803E-001
10.399; 0.167; 0.000374; 1.23309040458423E-001
10.400; 0.167; 0.000417; 1.23297442473202E-001
10.401; 0.167; 0.000460; 1.23285930715441E-001
10.402; 0.167; 0.000504; 1.23274505199274E-001
10.403; 0.167; 0.000547; 1.23263165938662E-001
10.404; 0.167; 0.000590; 1.23251912947397E-001
10.405; 0.167; 0.000634; 1.23240746239100E-001
10.406; 0.167; 0.000677; 1.23229665827221E-001
10.407; 0.167; 0.000721; 1.23218671725038E-001
10.408; 0.167; 0.000764; 1.23207763945662E-001
10.409; 0.167; 0.000808; 1.23196942502029E-001
10.410; 0.167; 0.000851; 1.23186207406908E-001
10.411; 0.167; 0.000895; 1.23175558672896E-001
10.412; 0.167; 0.000938; 1.23164996312417E-001
10.413; 0.167; 0.000982; 1.23154520337729E-001
10.414; 0.167; 0.001025; 1.23144130760915E-001
10.415; 0.167; 0.001069; 1.23133827593890E-001
10.416; 0.167; 0.001112; 1.23123610848398E-001
10.417; 0.167; 0.001156; 1.23113480536010E-001
10.418; 0.167; 0.001199; 1.23103436668129E-001
10.419; 0.167; 0.001243; 1.23093479255986E-001
10.420; 0.167; 0.001286; 1.23083608310641E-001
10.421; 0.167; 0.001330; 1.23073823842984E-001
10.422; 0.167; 0.001374; 1.23064125863735E-001
10.423; 0.167; 0.001417; 1.23054514383442E-001
10.424; 0.167; 0.001461; 1.23044989412481E-001
10.425; 0.167; 0.001504; 1.23035550961060E-001
10.426; 0.167; 0.001548; 1.23026199039216E-001
10.427; 0.167; 0.001592; 1.23016933656812E-001
10.428; 0.167; 0.001635; 1.23007754823544E-001
10.429; 0.167; 0.001679; 1.22998662548936E-001
10.430; 0.167; 0.001723; 1.22989656842340E-001
10.431; 0.167; 0.001766; 1.22980737712939E-001
10.432; 0.167; 0.001810; 1.22971905169744E-001
10.433; 0.167; 0.001854; 1.22963159221596E-001
10.434; 0.167; 0.001897; 1.22954499877165E-001
10.435; 0.167; 0.001941; 1.22945927144950E-001
10.436; 0.167; 0.001985; 1.22937441033279E-001
10.437; 0.167; 0.002029; 1.22929041550311E-001
10.438; 0.167; 0.002072; 1.22920728704031E-001
10.439; 0.167; 0.002116; 1.22912502502257E-001
10.440; 0.167; 0.002160; 1.22904362952633E-001
10.441; 0.167; 0.002204; 1.22896310062634E-001
10.442; 0.167; 0.002247; 1.22888343839564E-001
10.443; 0.167; 0.002291; 1.22880464290556E-001
10.444; 0.167; 0.002335; 1.22872671422572E-001
10.445; 0.167; 0.002379; 1.22864965242404E-001
10.446; 0.167; 0.002423; 1.22857345756673E-001
10.447; 0.167; 0.002466; 1.22849812971829E-001
10.448; 0.167; 0.002510; 1.22842366894151E-001
10.449; 0.167; 0.002554; 1.22835007529747E-001
10.450; 0.167; 0.002598; 1.22827734884556E-001
10.451; 0.167; 0.002642; 1.22820548964345E-001
10.452; 0.167; 0.002685; 1.22813449774710E-001
10.453; 0.167; 0.002729; 1.22806437321076E-001
10.454; 0.167; 0.002773; 1.22799511608700E-001
10.455; 0.167; 0.002817; 1.22792672642665E-001
10.456; 0.167; 0.002861; 1.22785920427885E-001
10.457; 0.167; 0.002905; 1.22779254969102E-001
10.458; 0.167; 0.002949; 1.22772676270890E-001
10.459; 0.167; 0.002993; 1.22766184337649E-001
10.460; 0.167; 0.003036; 1.22759779173610E-001
10.461; 0.167; 0.003080; 1.22753460782835E-001
10.462; 0.167; 0.003124; 1.22747229169211E-001
10.463; 0.167; 0.003168; 1.22741084336459E-001
10.464; 0.167; 0.003212; 1.22735026288127E-001
10.465; 0.167; 0.003256; 1.22729055027592E-001
10.466; 0.167; 0.003300; 1.22723170558061E-001
10.467; 0.167; 0.003344; 1.22717372882572E-001
10.468; 0.167; 0.003388; 1.22711662003989E-001
10.469; 0.167; 0.003432; 1.22706037925009E-001
10.470; 0.167; 0.003476; 1.22700500648155E-001
10.471; 0.167; 0.003520; 1.22695050175783E-001
10.472; 0.167; 0.003564; 1.22689686510076E-001
10.473; 0.167; 0.003608; 1.22684409653047E-001
10.474; 0.167; 0.003652; 1.22679219606539E-001
10.475; 0.167; 0.003696; 1.22674116372224E-001
10.476; 0.167; 0.003740; 1.22669099951603E-001
10.477; 0.167; 0.003784; 1.22664170346008E-001
10.478; 0.167; 0.003828; 1.22659327556599E-001
10.479; 0.167; 0.003872; 1.22654571584368E-001
10.480; 0.167; 0.003916; 1.22649902430132E-001
10.481; 0.167; 0.003960; 1.22645320094543E-001
10.482; 0.167; 0.004004; 1.22640824578079E-001
10.483; 0.167; 0.004048; 1.22636415881048E-001
10.484; 0.167; 0.004092; 1.22632094003589E-001
10.485; 0.167; 0.004136; 1.22627858945670E-001
10.486; 0.167; 0.004180; 1.22623710707089E-001
10.487; 0.167; 0.004224; 1.22619649287471E-001
10.488; 0.167; 0.004268; 1.22615674686276E-001
10.489; 0.167; 0.004312; 1.22611786902789E-001
10.490; 0.167; 0.004356; 1.22607985936126E-001
10.491; 0.167; 0.004400; 1.22604271785234E-001
10.492; 0.167; 0.004444; 1.22600644448889E-001
10.493; 0.167; 0.004488; 1.22597103925696E-001
10.494; 0.167; 0.004532; 1.22593650214091E-001
10.495; 0.167; 0.004576; 1.22590283312339E-001
10.496; 0.167; 0.004620; 1.22587003218536E-001
10.497; 0.167; 0.004665; 1.22583809930607E-001
10.498; 0.167; 0.004709; 1.22580703446305E-001
10.499; 0.167; 0.004753; 1.22577683763218E-001
10.500; 0.167; 0.004797; 1.22574750878758E-001
10.501; 0.167; 0.004841; 1.22571904790171E-001
10.502; 0.167; 0.004885; 1.22569145494532E-001
10.503; 0.167; 0.004929; 1.22566472988745E-001
10.504; 0.167; 0.004973; 1.22563887269545E-001
10.505; 0.167; 0.005017; 1.22561388333498E-001
10.506; 0.167; 0.005061; 1.22558976176997E-001
10.507; 0.167; 0.005106; 1.22556650796267E-001
10.508; 0.167; 0.005150; 1.22554412187365E-001
10.509; 0.167; 0.005194; 1.22552260346175E-001
10.510; 0.167; 0.005238; 1.22550195268412E-001
10.511; 0.167; 0.005282; 1.22548216949621E-001
10.512; 0.167; 0.005326; 1.22546325385180E-001
10.513; 0.167; 0.005370; 1.22544520570294E-001
10.514; 0.167; 0.005414; 1.22542802499998E-001
10.515; 0.167; 0.005458; 1.22541171169161E-001
10.516; 0.167; 0.005503; 1.22539626572477E-001
10.517; 0.167; 0.005547; 1.22538168704476E-001
10.518; 0.167; 0.005591; 1.22536797559514E-001
10.519; 0.167; 0.005635; 1.22535513131780E-001
10.520; 0.167; 0.005679; 1.22534315415292E-001
10.521; 0.167; 0.005723; 1.22533204403898E-001
10.522; 0.167; 0.005767; 1.22532180091279E-001
10.523; 0.167; 0.005812; 1.22531242470944E-001
10.524; 0.167; 0.005856; 1.22530391536234E-001
10.525; 0.167; 0.005900; 1.22529627280319E-001
10.526; 0.167; 0.005944; 1.22528949696202E-001
10.527; 0.167; 0.005988; 1.22528358776715E-001
10.528; 0.167; 0.006032; 1.22527854514520E-001
10.529; 0.167; 0.006076; 1.22527436902111E-001
10.530; 0.167; 0.006120; 1.22527105931813E-001
10.531; 0.167; 0.006165; 1.22526861595781E-001
10.532; 0.167; 0.006209; 1.22526703886001E-001
10.533; 0.167; 0.006253; 1.22526632794289E-001
10.534; 0.167; 0.006297; 1.22526648312294E-001
10.535; 0.167; 0.006341; 1.22526750431493E-001
10.536; 0.167; 0.006385; 1.22526939143196E-001
10.537; 0.167; 0.006429; 1.22527214438544E-001
10.538; 0.167; 0.006474; 1.22527576308507E-001
10.539; 0.167; 0.006518; 1.22528024743889E-001
10.540; 0.167; 0.006562; 1.22528559735323E-001
10.541; 0.167; 0.006606; 1.22529181273273E-001
10.542; 0.167; 0.006650; 1.22529889348034E-001
10.543; 0.167; 0.006694; 1.22530683949735E-001
10.544; 0.167; 0.006738; 1.22531565068333E-001
10.545; 0.167; 0.006783; 1.22532532693617E-001
10.546; 0.167; 0.006827; 1.22533586815207E-001
10.547; 0.167; 0.006871; 1.22534727422557E-001
10.548; 0.167; 0.006915; 1.22535954504948E-001
10.549; 0.167; 0.006959; 1.22537268051496E-001
10.550; 0.167; 0.007003; 1.22538668051147E-001
10.551; 0.167; 0.007047; 1.22540154492677E-001
10.552; 0.167; 0.007091; 1.22541727364697E-001
10.553; 0.167; 0.007136; 1.22543386655646E-001
10.554; 0.167; 0.007180; 1.22545132353798E-001
10.555; 0.167; 0.007224; 1.22546964447254E-001
10.556; 0.167; 0.007268; 1.22548882923952E-001
10.557; 0.167; 0.007312; 1.22550887771658E-001
10.558; 0.167; 0.007356; 1.22552978977971E-001
10.559; 0.167; 0.007400; 1.22555156530321E-001
10.560; 0.167; 0.007444; 1.22557420415972E-001
10.561; 0.167; 0.007489; 1.22559770622016E-001
10.562; 0.167; 0.007533; 1.22562207135381E-001
10.563; 0.167; 0.007577; 1.22564729942825E-001
10.564; 0.167; 0.007621; 1.22567339030938E-001
10.565; 0.167; 0.007665; 1.22570034386142E-001
10.566; 0.167; 0.007709; 1.22572815994691E-001
10.567; 0.167; 0.007753; 1.22575683842672E-001
10.568; 0.167; 0.007797; 1.22578637916003E-001
10.569; 0.167; 0.007841; 1.22581678200435E-001
10.570; 0.167; 0.007885; 1.22584804681551E-001
10.571; 0.167; 0.007929; 1.22588017344766E-001
10.572; 0.167; 0.007974; 1.22591316175328E-001
10.573; 0.167; 0.008018; 1.22594701158317E-001
10.574; 0.167; 0.008062; 1.22598172278646E-001
10.575; 0.167; 0.008106; 1.22601729521058E-001
10.576; 0.167; 0.008150; 1.22605372870133E-001
10.577; 0.167; 0.008194; 1.22609102310279E-001
10.578; 0.167; 0.008238; 1.22612917825740E-001
10.579; 0.167; 0.008282; 1.22616819400590E-001
10.580; 0.167; 0.008326; 1.22620807018738E-001
10.581; 0.167; 0.008370; 1.22624880663925E-001
10.582; 0.167; 0.008414; 1.22629040319724E-001
10.583; 0.167; 0.008458; 1.22633285969541E-001
10.584; 0.167; 0.008502; 1.22637617596616E-001
10.585; 0.167; 0.008546; 1.22642035184021E-001
10.586; 0.167; 0.008590; 1.22646538714662E-001
10.587; 0.167; 0.008634; 1.22651128171277E-001
10.588; 0.167; 0.008678; 1.22655803536437E-001
10.589; 0.167; 0.008722; 1.22660564792548E-001
10.590; 0.167; 0.008766; 1.22665411921846E-001
10.591; 0.167; 0.008810; 1.22670344906403E-001
10.592; 0.167; 0.008854; 1.22675363728123E-001
10.593; 0.167; 0.008898; 1.22680468368745E-001
10.594; 0.167; 0.008942; 1.22685658809839E-001
10.595; 0.167; 0.008986; 1.22690935032809E-001
10.596; 0.167; 0.009030; 1.22696297018895E-001
10.597; 0.167; 0.009074; 1.22701744749168E-001
10.598; 0.167; 0.009118; 1.22707278204533E-001
10.599; 0.167; 0.009162; 1.22712897365729E-001
10.600; 0.167; 0.009206; 1.22718602213329E-001
10.601; 0.167; 0.009250; 1.22724392727740E-001
10.602; 0.167; 0.009294; 1.22730268889202E-001
10.603; 0.167; 0.009338; 1.22736230677789E-001
10.604; 0.167; 0.009382; 1.22742278073410E-001
10.605; 0.167; 0.009426; 1.22748411055807E-001
10.606; 0.167; 0.009470; 1.22754629604556E-001
10.607; 0.167; 0.009514; 1.22760933699067E-001
10.608; 0.167; 0.009558; 1.22767323318586E-001
10.609; 0.167; 0.009601; 1.22773798442191E-001
10.610; 0.167; 0.009645; 1.22780359048795E-001
