t;vs;xq;vq
 7.325; 0.167; 0.008498; 1.66658002431352E-001
 7.326; 0.167; 0.008498; 1.66658009931302E-001
 7.327; 0.167; 0.008498; 1.66658017447502E-001
 7.328; 0.167; 0.008498; 1.66658024979934E-001
 7.329; 0.167; 0.008498; 1.66658032528583E-001
 7.330; 0.167; 0.008498; 1.66658040093432E-001
 7.331; 0.167; 0.008498; 1.66658047674464E-001
 7.332; 0.167; 0.008498; 1.66658055271664E-001
 7.333; 0.167; 0.008498; 1.66658062885014E-001
 7.334; 0.167; 0.008498; 1.66658070514499E-001
 7.335; 0.167; 0.008498; 1.66658078160102E-001
 7.336; 0.167; 0.008498; 1.66658085821805E-001
 7.337; 0.167; 0.008498; 1.66658093499593E-001
 7.338; 0.167; 0.008498; 1.66658101193449E-001
 7.339; 0.167; 0.008498; 1.66658108903356E-001
 7.340; 0.167; 0.008498; 1.66658116629298E-001
 7.341; 0.167; 0.008498; 1.66658124371257E-001
 7.342; 0.167; 0.008498; 1.66658132129217E-001
 7.343; 0.167; 0.008498; 1.66658139903162E-001
 7.344; 0.167; 0.008498; 1.66658147693073E-001
 7.345; 0.167; 0.008498; 1.66658155498936E-001
 7.346; 0.167; 0.008498; 1.66658163320732E-001
 7.347; 0.167; 0.008498; 1.66658171158444E-001
 7.348; 0.167; 0.008498; 1.66658179012057E-001
 7.349; 0.167; 0.008498; 1.66658186881552E-001
 7.350; 0.167; 0.008498; 1.66658194766913E-001
 7.351; 0.167; 0.008498; 1.66658202668123E-001
 7.352; 0.167; 0.008498; 1.66658210585165E-001
 7.353; 0.167; 0.008498; 1.66658218518021E-001
 7.354; 0.167; 0.008498; 1.66658226466675E-001
 7.355; 0.167; 0.008498; 1.66658234431109E-001
 7.356; 0.167; 0.008498; 1.66658242411306E-001
 7.357; 0.167; 0.008498; 1.66658250407250E-001
 7.358; 0.167; 0.008498; 1.66658258418922E-001
 7.359; 0.167; 0.008498; 1.66658266446306E-001
 7.360; 0.167; 0.008498; 1.66658274489384E-001
 7.361; 0.167; 0.008498; 1.66658282548139E-001
 7.362; 0.167; 0.008498; 1.66658290622554E-001
 7.363; 0.167; 0.008498; 1.66658298712611E-001
 7.364; 0.167; 0.008498; 1.66658306818292E-001
 7.365; 0.167; 0.008498; 1.66658314939581E-001
 7.366; 0.167; 0.008498; 1.66658323076460E-001
 7.367; 0.167; 0.008498; 1.66658331228911E-001
 7.368; 0.167; 0.008498; 1.66658339396917E-001
 7.369; 0.167; 0.008498; 1.66658347580461E-001
 7.370; 0.167; 0.008498; 1.66658355779524E-001
 7.371; 0.167; 0.008499; 1.66658363994089E-001
 7.372; 0.167; 0.008499; 1.66658372224139E-001
 7.373; 0.167; 0.008499; 1.66658380469656E-001
 7.374; 0.167; 0.008499; 1.66658388730622E-001
 7.375; 0.167; 0.008499; 1.66658397007019E-001
 7.376; 0.167; 0.008499; 1.66658405298830E-001
 7.377; 0.167; 0.008499; 1.66658413606037E-001
 7.378; 0.167; 0.008499; 1.66658421928621E-001
 7.379; 0.167; 0.008499; 1.66658430266567E-001
 7.380; 0.167; 0.008499; 1.66658438619854E-001
 7.381; 0.167; 0.008499; 1.66658446988466E-001
 7.382; 0.167; 0.008499; 1.66658455372385E-001
 7.383; 0.167; 0.008499; 1.66658463771592E-001
 7.384; 0.167; 0.008499; 1.66658472186070E-001
 7.385; 0.167; 0.008499; 1.66658480615800E-001
 7.386; 0.167; 0.008499; 1.66658489060765E-001
 7.387; 0.167; 0.008499; 1.66658497520947E-001
 7.388; 0.167; 0.008499; 1.66658505996327E-001
 7.389; 0.167; 0.008499; 1.66658514486887E-001
 7.390; 0.167; 0.008499; 1.66658522992610E-001
 7.391; 0.167; 0.008499; 1.66658531513476E-001
 7.392; 0.167; 0.008499; 1.66658540049468E-001
 7.393; 0.167; 0.008499; 1.66658548600568E-001
 7.394; 0.167; 0.008499; 1.66658557166758E-001
 7.395; 0.167; 0.008499; 1.66658565748018E-001
 7.396; 0.167; 0.008499; 1.66658574344331E-001
 7.397; 0.167; 0.008499; 1.66658582955678E-001
 7.398; 0.167; 0.008499; 1.66658591582042E-001
 7.399; 0.167; 0.008499; 1.66658600223402E-001
 7.400; 0.167; 0.008499; 1.66658608879743E-001
 7.401; 0.167; 0.008499; 1.66658617551043E-001
 7.402; 0.167; 0.008499; 1.66658626237287E-001
 7.403; 0.167; 0.008499; 1.66658634938453E-001
 7.404; 0.167; 0.008499; 1.66658643654525E-001
 7.405; 0.167; 0.008499; 1.66658652385484E-001
 7.406; 0.167; 0.008499; 1.66658661131311E-001
 7.407; 0.167; 0.008499; 1.66658669891987E-001
 7.408; 0.167; 0.008499; 1.66658678667494E-001
 7.409; 0.167; 0.008499; 1.66658687457813E-001
 7.410; 0.167; 0.008499; 1.66658696262926E-001
 7.411; 0.167; 0.008499; 1.66658705082813E-001
 7.412; 0.167; 0.008499; 1.66658713917456E-001
 7.413; 0.167; 0.008499; 1.66658722766836E-001
 7.414; 0.167; 0.008499; 1.66658731630935E-001
 7.415; 0.167; 0.008499; 1.66658740509733E-001
 7.416; 0.167; 0.008499; 1.66658749403212E-001
 7.417; 0.167; 0.008499; 1.66658758311353E-001
 7.418; 0.167; 0.008499; 1.66658767234136E-001
 7.419; 0.167; 0.008499; 1.66658776171544E-001
 7.420; 0.167; 0.008499; 1.66658785123556E-001
 7.421; 0.167; 0.008499; 1.66658794090154E-001
 7.422; 0.167; 0.008499; 1.66658803071319E-001
 7.423; 0.167; 0.008499; 1.66658812067032E-001
 7.424; 0.167; 0.008499; 1.66658821077274E-001
 7.425; 0.167; 0.008499; 1.66658830102026E-001
 7.426; 0.167; 0.008499; 1.66658839141268E-001
 7.427; 0.167; 0.008499; 1.66658848194982E-001
 7.428; 0.167; 0.008499; 1.66658857263148E-001
 7.429; 0.167; 0.008499; 1.66658866345746E-001
 7.430; 0.167; 0.008499; 1.66658875442759E-001
 7.431; 0.167; 0.008499; 1.66658884554166E-001
 7.432; 0.167; 0.008499; 1.66658893679949E-001
 7.433; 0.167; 0.008499; 1.66658902820087E-001
 7.434; 0.167; 0.008499; 1.66658911974562E-001
 7.435; 0.167; 0.008499; 1.66658921143354E-001
 7.436; 0.167; 0.008499; 1.66658930326444E-001
 7.437; 0.167; 0.008499; 1.66658939523812E-001
 7.438; 0.167; 0.008499; 1.66658948735440E-001
 7.439; 0.167; 0.008499; 1.66658957961307E-001
 7.440; 0.167; 0.008499; 1.66658967201393E-001
 7.441; 0.167; 0.008499; 1.66658976455681E-001
 7.442; 0.167; 0.008499; 1.66658985724149E-001
 7.443; 0.167; 0.008499; 1.66658995006778E-001
 7.444; 0.167; 0.008499; 1.66659004303550E-001
 7.445; 0.167; 0.008499; 1.66659013614443E-001
 7.446; 0.167; 0.008499; 1.66659022939439E-001
 7.447; 0.167; 0.008499; 1.66659032278518E-001
 7.448; 0.167; 0.008499; 1.66659041631660E-001
 7.449; 0.167; 0.008499; 1.66659050998845E-001
 7.450; 0.167; 0.008499; 1.66659060380053E-001
 7.451; 0.167; 0.008499; 1.66659069775266E-001
 7.452; 0.167; 0.008499; 1.66659079184463E-001
 7.453; 0.167; 0.008499; 1.66659088607623E-001
 7.454; 0.167; 0.008499; 1.66659098044728E-001
 7.455; 0.167; 0.008499; 1.66659107495758E-001
 7.456; 0.167; 0.008499; 1.66659116960692E-001
 7.457; 0.167; 0.008499; 1.66659126439511E-001
 7.458; 0.167; 0.008499; 1.66659135932194E-001
 7.459; 0.167; 0.008499; 1.66659145438722E-001
 7.460; 0.167; 0.008499; 1.66659154959074E-001
 7.461; 0.167; 0.008499; 1.66659164493232E-001
 7.462; 0.167; 0.008499; 1.66659174041173E-001
 7.463; 0.167; 0.008499; 1.66659183602880E-001
 7.464; 0.167; 0.008499; 1.66659193178330E-001
 7.465; 0.167; 0.008499; 1.66659202767505E-001
 7.466; 0.167; 0.008499; 1.66659212370384E-001
 7.467; 0.167; 0.008499; 1.66659221986947E-001
 7.468; 0.167; 0.008499; 1.66659231617173E-001
 7.469; 0.167; 0.008499; 1.66659241261043E-001
 7.470; 0.167; 0.008499; 1.66659250918536E-001
 7.471; 0.167; 0.008499; 1.66659260589632E-001
 7.472; 0.167; 0.008499; 1.66659270274310E-001
 7.473; 0.167; 0.008499; 1.66659279972551E-001
 7.474; 0.167; 0.008499; 1.66659289684334E-001
 7.475; 0.167; 0.008499; 1.66659299409638E-001
 7.476; 0.167; 0.008499; 1.66659309148443E-001
 7.477; 0.167; 0.008499; 1.66659318900729E-001
 7.478; 0.167; 0.008499; 1.66659328666476E-001
 7.479; 0.167; 0.008499; 1.66659338445662E-001
 7.480; 0.167; 0.008499; 1.66659348238267E-001
 7.481; 0.167; 0.008499; 1.66659358044271E-001
 7.482; 0.167; 0.008499; 1.66659367863653E-001
 7.483; 0.167; 0.008499; 1.66659377696392E-001
 7.484; 0.167; 0.008499; 1.66659387542469E-001
 7.485; 0.167; 0.008499; 1.66659397401862E-001
 7.486; 0.167; 0.008499; 1.66659407274551E-001
 7.487; 0.167; 0.008499; 1.66659417160514E-001
 7.488; 0.167; 0.008499; 1.66659427059732E-001
 7.489; 0.167; 0.008499; 1.66659436972184E-001
 7.490; 0.167; 0.008499; 1.66659446897849E-001
 7.491; 0.167; 0.008499; 1.66659456836705E-001
 7.492; 0.167; 0.008499; 1.66659466788733E-001
 7.493; 0.167; 0.008499; 1.66659476753911E-001
 7.494; 0.167; 0.008499; 1.66659486732219E-001
 7.495; 0.167; 0.008499; 1.66659496723636E-001
 7.496; 0.167; 0.008499; 1.66659506728141E-001
 7.497; 0.167; 0.008499; 1.66659516745713E-001
 7.498; 0.167; 0.008499; 1.66659526776330E-001
 7.499; 0.167; 0.008499; 1.66659536819973E-001
 7.500; 0.167; 0.008500; 1.66659546876620E-001
 7.501; 0.167; 0.008500; 1.66659556946250E-001
 7.502; 0.167; 0.008500; 1.66659567028842E-001
 7.503; 0.167; 0.008500; 1.66659577124375E-001
 7.504; 0.167; 0.008500; 1.66659587232828E-001
 7.505; 0.167; 0.008500; 1.66659597354180E-001
 7.506; 0.167; 0.008500; 1.66659607488410E-001
 7.507; 0.167; 0.008500; 1.66659617635496E-001
 7.508; 0.167; 0.008500; 1.66659627795417E-001
 7.509; 0.167; 0.008500; 1.66659637968153E-001
 7.510; 0.167; 0.008500; 1.66659648153682E-001
 7.511; 0.167; 0.008500; 1.66659658351982E-001
 7.512; 0.167; 0.008500; 1.66659668563033E-001
 7.513; 0.167; 0.008500; 1.66659678786813E-001
 7.514; 0.167; 0.008500; 1.66659689023301E-001
 7.515; 0.167; 0.008500; 1.66659699272476E-001
 7.516; 0.167; 0.008500; 1.66659709534316E-001
 7.517; 0.167; 0.008500; 1.66659719808800E-001
 7.518; 0.167; 0.008500; 1.66659730095906E-001
 7.519; 0.167; 0.008500; 1.66659740395613E-001
 7.520; 0.167; 0.008500; 1.66659750707900E-001
 7.521; 0.167; 0.008500; 1.66659761032745E-001
 7.522; 0.167; 0.008500; 1.66659771370126E-001
 7.523; 0.167; 0.008500; 1.66659781720023E-001
 7.524; 0.167; 0.008500; 1.66659792082413E-001
 7.525; 0.167; 0.008500; 1.66659802457275E-001
 7.526; 0.167; 0.008500; 1.66659812844588E-001
 7.527; 0.167; 0.008500; 1.66659823244329E-001
 7.528; 0.167; 0.008500; 1.66659833656478E-001
 7.529; 0.167; 0.008500; 1.66659844081012E-001
 7.530; 0.167; 0.008500; 1.66659854517911E-001
 7.531; 0.167; 0.008500; 1.66659864967151E-001
 7.532; 0.167; 0.008500; 1.66659875428712E-001
 7.533; 0.167; 0.008500; 1.66659885902572E-001
 7.534; 0.167; 0.008500; 1.66659896388709E-001
 7.535; 0.167; 0.008500; 1.66659906887101E-001
 7.536; 0.167; 0.008500; 1.66659917397726E-001
 7.537; 0.167; 0.008500; 1.66659927920563E-001
 7.538; 0.167; 0.008500; 1.66659938455590E-001
 7.539; 0.167; 0.008500; 1.66659949002785E-001
 7.540; 0.167; 0.008500; 1.66659959562126E-001
 7.541; 0.167; 0.008500; 1.66659970133591E-001
 7.542; 0.167; 0.008500; 1.66659980717158E-001
 7.543; 0.167; 0.008500; 1.66659991312805E-001
 7.544; 0.167; 0.008500; 1.66660001920511E-001
 7.545; 0.167; 0.008500; 1.66660012540253E-001
 7.546; 0.167; 0.008500; 1.66660023172009E-001
 7.547; 0.167; 0.008500; 1.66660033815757E-001
 7.548; 0.167; 0.008500; 1.66660044471476E-001
 7.549; 0.167; 0.008500; 1.66660055139142E-001
 7.550; 0.167; 0.008500; 1.66660065818735E-001
 7.551; 0.167; 0.008500; 1.66660076510232E-001
 7.552; 0.167; 0.008500; 1.66660087213610E-001
 7.553; 0.167; 0.008500; 1.66660097928848E-001
 7.554; 0.167; 0.008500; 1.66660108655923E-001
 7.555; 0.167; 0.008500; 1.66660119394813E-001
 7.556; 0.167; 0.008500; 1.66660130145496E-001
 7.557; 0.167; 0.008500; 1.66660140907950E-001
 7.558; 0.167; 0.008500; 1.66660151682152E-001
 7.559; 0.167; 0.008500; 1.66660162468081E-001
 7.560; 0.167; 0.008500; 1.66660173265713E-001
 7.561; 0.167; 0.008500; 1.66660184075027E-001
 7.562; 0.167; 0.008500; 1.66660194895999E-001
 7.563; 0.167; 0.008500; 1.66660205728609E-001
 7.564; 0.167; 0.008500; 1.66660216572833E-001
 7.565; 0.167; 0.008500; 1.66660227428649E-001
 7.566; 0.167; 0.008500; 1.66660238296034E-001
 7.567; 0.167; 0.008500; 1.66660249174966E-001
 7.568; 0.167; 0.008500; 1.66660260065423E-001
 7.569; 0.167; 0.008500; 1.66660270967382E-001
 7.570; 0.167; 0.008500; 1.66660281880821E-001
 7.571; 0.167; 0.008500; 1.66660292805717E-001
 7.572; 0.167; 0.008500; 1.66660303742047E-001
 7.573; 0.167; 0.008500; 1.66660314689789E-001
 7.574; 0.167; 0.008500; 1.66660325648920E-001
 7.575; 0.167; 0.008500; 1.66660336619418E-001
 7.576; 0.167; 0.008500; 1.66660347601260E-001
 7.577; 0.167; 0.008500; 1.66660358594423E-001
 7.578; 0.167; 0.008500; 1.66660369598885E-001
 7.579; 0.167; 0.008500; 1.66660380614623E-001
 7.580; 0.167; 0.008500; 1.66660391641614E-001
 7.581; 0.167; 0.008500; 1.66660402679836E-001
 7.582; 0.167; 0.008500; 1.66660413729265E-001
 7.583; 0.167; 0.008500; 1.66660424789880E-001
 7.584; 0.167; 0.008500; 1.66660435861657E-001
 7.585; 0.167; 0.008500; 1.66660446944573E-001
 7.586; 0.167; 0.008500; 1.66660458038606E-001
 7.587; 0.167; 0.008500; 1.66660469143732E-001
 7.588; 0.167; 0.008500; 1.66660480259929E-001
 7.589; 0.167; 0.008500; 1.66660491387174E-001
 7.590; 0.167; 0.008500; 1.66660502525444E-001
 7.591; 0.167; 0.008500; 1.66660513674717E-001
 7.592; 0.167; 0.008500; 1.66660524834968E-001
 7.593; 0.167; 0.008500; 1.66660536006175E-001
 7.594; 0.167; 0.008500; 1.66660547188316E-001
 7.595; 0.167; 0.008500; 1.66660558381367E-001
 7.596; 0.167; 0.008500; 1.66660569585305E-001
 7.597; 0.167; 0.008500; 1.66660580800107E-001
 7.598; 0.167; 0.008500; 1.66660592025749E-001
 7.599; 0.167; 0.008500; 1.66660603262210E-001
 7.600; 0.167; 0.008500; 1.66660614509466E-001
 7.601; 0.167; 0.008500; 1.66660625767493E-001
 7.602; 0.167; 0.008500; 1.66660637036269E-001
 7.603; 0.167; 0.008500; 1.66660648315770E-001
 7.604; 0.167; 0.008500; 1.66660659605974E-001
 7.605; 0.167; 0.008500; 1.66660670906856E-001
 7.606; 0.167; 0.008500; 1.66660682218394E-001
 7.607; 0.167; 0.008500; 1.66660693540565E-001
 7.608; 0.167; 0.008500; 1.66660704873345E-001
 7.609; 0.167; 0.008500; 1.66660716216711E-001
 7.610; 0.167; 0.008500; 1.66660727570639E-001
 7.611; 0.167; 0.008500; 1.66660738935107E-001
 7.612; 0.167; 0.008500; 1.66660750310091E-001
 7.613; 0.167; 0.008500; 1.66660761695568E-001
 7.614; 0.167; 0.008500; 1.66660773091514E-001
 7.615; 0.167; 0.008500; 1.66660784497906E-001
 7.616; 0.167; 0.008500; 1.66660795914721E-001
 7.617; 0.167; 0.008500; 1.66660807341935E-001
 7.618; 0.167; 0.008500; 1.66660818779524E-001
 7.619; 0.167; 0.008500; 1.66660830227466E-001
 7.620; 0.167; 0.008500; 1.66660841685736E-001
 7.621; 0.167; 0.008500; 1.66660853154312E-001
 7.622; 0.167; 0.008500; 1.66660864633170E-001
 7.623; 0.167; 0.008500; 1.66660876122285E-001
 7.624; 0.167; 0.008500; 1.66660887621636E-001
 7.625; 0.167; 0.008500; 1.66660899131197E-001
 7.626; 0.167; 0.008500; 1.66660910650946E-001
 7.627; 0.167; 0.008500; 1.66660922180859E-001
 7.628; 0.167; 0.008500; 1.66660933720912E-001
 7.629; 0.167; 0.008500; 1.66660945271082E-001
 7.630; 0.167; 0.008500; 1.66660956831345E-001
 7.631; 0.167; 0.008500; 1.66660968401678E-001
 7.632; 0.167; 0.008500; 1.66660979982056E-001
 7.633; 0.167; 0.008500; 1.66660991572456E-001
 7.634; 0.167; 0.008500; 1.66661003172854E-001
 7.635; 0.167; 0.008500; 1.66661014783227E-001
 7.636; 0.167; 0.008500; 1.66661026403550E-001
 7.637; 0.167; 0.008500; 1.66661038033800E-001
 7.638; 0.167; 0.008500; 1.66661049673954E-001
 7.639; 0.167; 0.008500; 1.66661061323987E-001
 7.640; 0.167; 0.008500; 1.66661072983875E-001
 7.641; 0.167; 0.008500; 1.66661084653595E-001
 7.642; 0.167; 0.008500; 1.66661096333123E-001
 7.643; 0.167; 0.008500; 1.66661108022435E-001
 7.644; 0.167; 0.008500; 1.66661119721507E-001
 7.645; 0.167; 0.008500; 1.66661131430315E-001
 7.646; 0.167; 0.008500; 1.66661143148836E-001
 7.647; 0.167; 0.008500; 1.66661154877044E-001
 7.648; 0.167; 0.008500; 1.66661166614917E-001
 7.649; 0.167; 0.008500; 1.66661178362431E-001
 7.650; 0.167; 0.008500; 1.66661190119560E-001
 7.651; 0.167; 0.008500; 1.66661201886282E-001
 7.652; 0.167; 0.008500; 1.66661213662573E-001
 7.653; 0.167; 0.008500; 1.66661225448407E-001
 7.654; 0.167; 0.008500; 1.66661237243762E-001
 7.655; 0.167; 0.008500; 1.66661249048613E-001
 7.656; 0.167; 0.008500; 1.66661260862936E-001
 7.657; 0.167; 0.008500; 1.66661272686707E-001
 7.658; 0.167; 0.008500; 1.66661284519902E-001
 7.659; 0.167; 0.008501; 1.66661296362496E-001
 7.660; 0.167; 0.008501; 1.66661308214466E-001
 7.661; 0.167; 0.008501; 1.66661320075787E-001
 7.662; 0.167; 0.008501; 1.66661331946436E-001
 7.663; 0.167; 0.008501; 1.66661343826387E-001
 7.664; 0.167; 0.008501; 1.66661355715617E-001
 7.665; 0.167; 0.008501; 1.66661367614102E-001
 7.666; 0.167; 0.008501; 1.66661379521816E-001
 7.667; 0.167; 0.008501; 1.66661391438737E-001
 7.668; 0.167; 0.008501; 1.66661403364840E-001
 7.669; 0.167; 0.008501; 1.66661415300100E-001
 7.670; 0.167; 0.008501; 1.66661427244492E-001
 7.671; 0.167; 0.008501; 1.66661439197994E-001
 7.672; 0.167; 0.008501; 1.66661451160580E-001
 7.673; 0.167; 0.008501; 1.66661463132226E-001
 7.674; 0.167; 0.008501; 1.66661475112908E-001
 7.675; 0.167; 0.008501; 1.66661487102601E-001
 7.676; 0.167; 0.008501; 1.66661499101281E-001
 7.677; 0.167; 0.008501; 1.66661511108923E-001
 7.678; 0.167; 0.008501; 1.66661523125504E-001
 7.679; 0.167; 0.008501; 1.66661535150997E-001
 7.680; 0.167; 0.008501; 1.66661547185380E-001
 7.681; 0.167; 0.008501; 1.66661559228628E-001
 7.682; 0.167; 0.008501; 1.66661571280715E-001
 7.683; 0.167; 0.008501; 1.66661583341619E-001
 7.684; 0.167; 0.008501; 1.66661595411313E-001
 7.685; 0.167; 0.008501; 1.66661607489774E-001
 7.686; 0.167; 0.008501; 1.66661619576977E-001
 7.687; 0.167; 0.008501; 1.66661631672897E-001
 7.688; 0.167; 0.008501; 1.66661643777510E-001
 7.689; 0.167; 0.008501; 1.66661655890791E-001
 7.690; 0.167; 0.008501; 1.66661668012715E-001
 7.691; 0.167; 0.008501; 1.66661680143259E-001
 7.692; 0.167; 0.008501; 1.66661692282397E-001
 7.693; 0.167; 0.008501; 1.66661704430105E-001
 7.694; 0.167; 0.008501; 1.66661716586357E-001
 7.695; 0.167; 0.008501; 1.66661728751130E-001
 7.696; 0.167; 0.008501; 1.66661740924398E-001
 7.697; 0.167; 0.008501; 1.66661753106138E-001
 7.698; 0.167; 0.008501; 1.66661765296323E-001
 7.699; 0.167; 0.008501; 1.66661777494930E-001
 7.700; 0.167; 0.008501; 1.66661789701933E-001
 7.701; 0.167; 0.008501; 1.66661801917309E-001
 7.702; 0.167; 0.008501; 1.66661814141031E-001
 7.703; 0.167; 0.008501; 1.66661826373076E-001
 7.704; 0.167; 0.008501; 1.66661838613418E-001
 7.705; 0.167; 0.008501; 1.66661850862032E-001
 7.706; 0.167; 0.008501; 1.66661863118895E-001
 7.707; 0.167; 0.008501; 1.66661875383980E-001
 7.708; 0.167; 0.008501; 1.66661887657264E-001
 7.709; 0.167; 0.008501; 1.66661899938720E-001
 7.710; 0.167; 0.008501; 1.66661912228325E-001
 7.711; 0.167; 0.008501; 1.66661924526054E-001
 7.712; 0.167; 0.008501; 1.66661936831880E-001
 7.713; 0.167; 0.008501; 1.66661949145780E-001
 7.714; 0.167; 0.008501; 1.66661961467729E-001
 7.715; 0.167; 0.008501; 1.66661973797701E-001
 7.716; 0.167; 0.008501; 1.66661986135672E-001
 7.717; 0.167; 0.008501; 1.66661998481617E-001
 7.718; 0.167; 0.008501; 1.66662010835510E-001
 7.719; 0.167; 0.008501; 1.66662023197327E-001
 7.720; 0.167; 0.008501; 1.66662035567042E-001
 7.721; 0.167; 0.008501; 1.66662047944631E-001
 7.722; 0.167; 0.008501; 1.66662060330068E-001
 7.723; 0.167; 0.008501; 1.66662072723329E-001
 7.724; 0.167; 0.008501; 1.66662085124388E-001
 7.725; 0.167; 0.008501; 1.66662097533220E-001
 7.726; 0.167; 0.008501; 1.66662109949800E-001
 7.727; 0.167; 0.008501; 1.66662122374103E-001
 7.728; 0.167; 0.008501; 1.66662134806104E-001
 7.729; 0.167; 0.008501; 1.66662147245778E-001
 7.730; 0.167; 0.008501; 1.66662159693100E-001
 7.731; 0.167; 0.008501; 1.66662172148043E-001
 7.732; 0.167; 0.008501; 1.66662184610584E-001
 7.733; 0.167; 0.008501; 1.66662197080697E-001
 7.734; 0.167; 0.008501; 1.66662209558357E-001
 7.735; 0.167; 0.008501; 1.66662222043538E-001
 7.736; 0.167; 0.008501; 1.66662234536216E-001
 7.737; 0.167; 0.008501; 1.66662247036364E-001
 7.738; 0.167; 0.008501; 1.66662259543959E-001
 7.739; 0.167; 0.008501; 1.66662272058974E-001
 7.740; 0.167; 0.008501; 1.66662284581384E-001
 7.741; 0.167; 0.008501; 1.66662297111164E-001
 7.742; 0.167; 0.008501; 1.66662309648289E-001
 7.743; 0.167; 0.008501; 1.66662322192734E-001
 7.744; 0.167; 0.008501; 1.66662334744472E-001
 7.745; 0.167; 0.008501; 1.66662347303479E-001
 7.746; 0.167; 0.008501; 1.66662359869729E-001
 7.747; 0.167; 0.008501; 1.66662372443198E-001
 7.748; 0.167; 0.008501; 1.66662385023859E-001
 7.749; 0.167; 0.008501; 1.66662397611687E-001
 7.750; 0.167; 0.008501; 1.66662410206657E-001
 7.751; 0.167; 0.008501; 1.66662422808743E-001
 7.752; 0.167; 0.008501; 1.66662435417920E-001
 7.753; 0.167; 0.008501; 1.66662448034163E-001
 7.754; 0.167; 0.008501; 1.66662460657446E-001
 7.755; 0.167; 0.008501; 1.66662473287743E-001
 7.756; 0.167; 0.008501; 1.66662485925030E-001
 7.757; 0.167; 0.008501; 1.66662498569280E-001
 7.758; 0.167; 0.008501; 1.66662511220469E-001
 7.759; 0.167; 0.008501; 1.66662523878570E-001
 7.760; 0.167; 0.008501; 1.66662536543558E-001
 7.761; 0.167; 0.008501; 1.66662549215409E-001
 7.762; 0.167; 0.008501; 1.66662561894095E-001
 7.763; 0.167; 0.008501; 1.66662574579591E-001
